,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,vaccines
3015,Liechtenstein,2021-02-13,,,,31.0,"Moderna, Pfizer/BioNTech"
3016,Liechtenstein,2021-02-14,1165.0,,,32.0,"Moderna, Pfizer/BioNTech"
3017,Liechtenstein,2021-02-15,,,,45.0,"Moderna, Pfizer/BioNTech"
3018,Liechtenstein,2021-02-16,,,,57.0,"Moderna, Pfizer/BioNTech"
3019,Liechtenstein,2021-02-17,1504.0,,,69.0,"Moderna, Pfizer/BioNTech"
3020,Liechtenstein,2021-02-18,,,,75.0,"Moderna, Pfizer/BioNTech"
3021,Liechtenstein,2021-02-19,,,,81.0,"Moderna, Pfizer/BioNTech"
3022,Liechtenstein,2021-02-20,,,,87.0,"Moderna, Pfizer/BioNTech"
3023,Liechtenstein,2021-02-21,1812.0,,,92.0,"Moderna, Pfizer/BioNTech"
3024,Liechtenstein,2021-02-22,,,,96.0,"Moderna, Pfizer/BioNTech"
3025,Liechtenstein,2021-02-23,,,,99.0,"Moderna, Pfizer/BioNTech"
3026,Liechtenstein,2021-02-24,2218.0,,,102.0,"Moderna, Pfizer/BioNTech"
3027,Liechtenstein,2021-02-25,,,,105.0,"Moderna, Pfizer/BioNTech"
3028,Liechtenstein,2021-02-26,,,,107.0,"Moderna, Pfizer/BioNTech"
3029,Liechtenstein,2021-02-27,,,,110.0,"Moderna, Pfizer/BioNTech"
3030,Liechtenstein,2021-02-28,2597.0,,,112.0,"Moderna, Pfizer/BioNTech"
3031,Liechtenstein,2021-03-01,,,,99.0,"Moderna, Pfizer/BioNTech"
3032,Liechtenstein,2021-03-02,,,,85.0,"Moderna, Pfizer/BioNTech"
3033,Liechtenstein,2021-03-03,2721.0,,,72.0,"Moderna, Pfizer/BioNTech"
3035,Lithuania,2020-12-28,5207.0,5207.0,,2787.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3036,Lithuania,2020-12-29,8194.0,8194.0,,2887.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3037,Lithuania,2020-12-30,9726.0,9726.0,,2435.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3038,Lithuania,2020-12-31,9751.0,9751.0,,1833.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3039,Lithuania,2021-01-01,,,,1466.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3040,Lithuania,2021-01-02,,,,1222.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3041,Lithuania,2021-01-03,,,,1047.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3042,Lithuania,2021-01-04,9752.0,9752.0,,649.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3043,Lithuania,2021-01-05,10375.0,10375.0,,312.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3044,Lithuania,2021-01-06,13875.0,13875.0,,593.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3045,Lithuania,2021-01-07,18030.0,18030.0,,1183.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3046,Lithuania,2021-01-08,23203.0,23203.0,,1922.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3047,Lithuania,2021-01-09,23507.0,23507.0,,1965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3048,Lithuania,2021-01-10,23510.0,23510.0,,1965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3049,Lithuania,2021-01-11,25719.0,25719.0,,2281.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3050,Lithuania,2021-01-12,27806.0,27806.0,,2490.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3051,Lithuania,2021-01-13,34040.0,34040.0,,2881.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3052,Lithuania,2021-01-14,42668.0,42668.0,,3520.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3053,Lithuania,2021-01-15,49940.0,49940.0,,3820.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3054,Lithuania,2021-01-16,51043.0,51043.0,,3934.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3055,Lithuania,2021-01-17,52174.0,51085.0,1089.0,4095.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3056,Lithuania,2021-01-18,56689.0,53927.0,2762.0,4424.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3057,Lithuania,2021-01-19,62976.0,56300.0,6676.0,5024.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3058,Lithuania,2021-01-20,66445.0,57936.0,8509.0,4629.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3059,Lithuania,2021-01-21,67994.0,58847.0,9147.0,3618.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3060,Lithuania,2021-01-22,68387.0,59170.0,9217.0,2635.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3061,Lithuania,2021-01-23,68395.0,59178.0,9217.0,2479.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3062,Lithuania,2021-01-24,,,,2325.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3063,Lithuania,2021-01-25,68497.0,59280.0,9217.0,1687.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3064,Lithuania,2021-01-26,71598.0,61751.0,9847.0,1232.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3065,Lithuania,2021-01-27,78484.0,65580.0,12904.0,1720.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3066,Lithuania,2021-01-28,85556.0,68966.0,16590.0,2509.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3067,Lithuania,2021-01-29,93610.0,71954.0,21656.0,3603.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3068,Lithuania,2021-01-30,94239.0,72150.0,22089.0,3692.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3069,Lithuania,2021-01-31,94247.0,72158.0,22089.0,3686.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3070,Lithuania,2021-02-01,97130.0,73209.0,23921.0,4090.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3071,Lithuania,2021-02-02,100993.0,74865.0,26128.0,4199.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3072,Lithuania,2021-02-03,107782.0,76494.0,31288.0,4185.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3073,Lithuania,2021-02-04,117617.0,78025.0,39592.0,4580.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3074,Lithuania,2021-02-05,124866.0,78978.0,45888.0,4465.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3075,Lithuania,2021-02-06,125592.0,79047.0,46545.0,4479.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3076,Lithuania,2021-02-07,125689.0,79049.0,46640.0,4492.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3077,Lithuania,2021-02-08,128343.0,79275.0,49068.0,4459.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3078,Lithuania,2021-02-09,131189.0,80350.0,50839.0,4314.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3079,Lithuania,2021-02-10,137288.0,84819.0,52469.0,4215.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3080,Lithuania,2021-02-11,146332.0,92558.0,53774.0,4102.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3081,Lithuania,2021-02-12,153608.0,98858.0,54750.0,4106.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3082,Lithuania,2021-02-13,154054.0,99304.0,54750.0,4066.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3083,Lithuania,2021-02-14,,,,4384.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3084,Lithuania,2021-02-15,158695.0,103252.0,55443.0,4336.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3085,Lithuania,2021-02-16,159226.0,103573.0,55653.0,4005.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3086,Lithuania,2021-02-17,167446.0,107920.0,59526.0,4308.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3087,Lithuania,2021-02-18,178720.0,114380.0,64340.0,4627.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3088,Lithuania,2021-02-19,189158.0,121506.0,67652.0,5079.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3089,Lithuania,2021-02-20,190168.0,122454.0,67714.0,5159.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3090,Lithuania,2021-02-21,,,,5218.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3091,Lithuania,2021-02-22,195638.0,126348.0,69290.0,5278.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3092,Lithuania,2021-02-23,204225.0,133830.0,70395.0,6428.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3093,Lithuania,2021-02-24,215843.0,144529.0,71314.0,6914.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3094,Lithuania,2021-02-25,227637.0,155382.0,72255.0,6988.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3095,Lithuania,2021-02-26,237584.0,164294.0,73290.0,6918.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3096,Lithuania,2021-02-27,238283.0,164962.0,73321.0,6874.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3097,Lithuania,2021-02-28,238687.0,165366.0,73321.0,6541.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3098,Lithuania,2021-03-01,246192.0,172725.0,73467.0,7222.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3099,Lithuania,2021-03-02,255435.0,181373.0,74062.0,7316.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3100,Lithuania,2021-03-03,267205.0,190948.0,76257.0,7337.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3101,Lithuania,2021-03-04,282128.0,201000.0,81128.0,7784.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3102,Lithuania,2021-03-05,295369.0,209697.0,85672.0,8255.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3103,Lithuania,2021-03-06,295993.0,210179.0,85814.0,8244.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3104,Lithuania,2021-03-07,295994.0,210179.0,85815.0,8187.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3106,Luxembourg,2020-12-31,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3107,Luxembourg,2021-01-01,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3108,Luxembourg,2021-01-02,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3109,Luxembourg,2021-01-03,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3110,Luxembourg,2021-01-04,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3111,Luxembourg,2021-01-05,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3112,Luxembourg,2021-01-06,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3113,Luxembourg,2021-01-07,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3114,Luxembourg,2021-01-08,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3115,Luxembourg,2021-01-09,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3116,Luxembourg,2021-01-10,,,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3117,Luxembourg,2021-01-11,1943.0,1943.0,,62.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3118,Luxembourg,2021-01-12,2372.0,2372.0,,114.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3119,Luxembourg,2021-01-13,2871.0,2871.0,,177.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3120,Luxembourg,2021-01-14,3233.0,3233.0,,220.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3121,Luxembourg,2021-01-15,,,,236.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3122,Luxembourg,2021-01-16,,,,252.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3123,Luxembourg,2021-01-17,3755.0,3755.0,,268.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3124,Luxembourg,2021-01-18,4569.0,4569.0,,375.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3125,Luxembourg,2021-01-19,5294.0,5294.0,,417.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3126,Luxembourg,2021-01-20,6193.0,6193.0,,475.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3127,Luxembourg,2021-01-21,6897.0,6897.0,,523.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3128,Luxembourg,2021-01-22,,,,558.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3129,Luxembourg,2021-01-23,,,,592.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3130,Luxembourg,2021-01-24,,,,626.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3131,Luxembourg,2021-01-25,8554.0,7309.0,1245.0,569.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3132,Luxembourg,2021-01-26,9525.0,8280.0,1245.0,604.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3133,Luxembourg,2021-01-27,10449.0,9107.0,1342.0,608.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3134,Luxembourg,2021-01-28,11373.0,9890.0,1483.0,639.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3135,Luxembourg,2021-01-29,,,,630.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3136,Luxembourg,2021-01-30,,,,622.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3137,Luxembourg,2021-01-31,12428.0,10748.0,1680.0,613.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3138,Luxembourg,2021-02-01,13241.0,11336.0,1905.0,670.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3139,Luxembourg,2021-02-02,14252.0,11925.0,2327.0,675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3140,Luxembourg,2021-02-03,15407.0,12597.0,2810.0,708.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3141,Luxembourg,2021-02-04,16419.0,13256.0,3163.0,721.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3142,Luxembourg,2021-02-05,,,,728.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3143,Luxembourg,2021-02-06,,,,736.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3144,Luxembourg,2021-02-07,17628.0,13940.0,3688.0,743.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3145,Luxembourg,2021-02-08,18139.0,14089.0,4050.0,700.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3146,Luxembourg,2021-02-09,18653.0,14227.0,4426.0,629.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3147,Luxembourg,2021-02-10,19923.0,15052.0,4871.0,645.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3148,Luxembourg,2021-02-11,21390.0,16131.0,5259.0,710.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3149,Luxembourg,2021-02-12,,,,724.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3150,Luxembourg,2021-02-13,,,,738.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3151,Luxembourg,2021-02-14,22895.0,17257.0,5638.0,752.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3152,Luxembourg,2021-02-15,24024.0,18055.0,5969.0,841.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3153,Luxembourg,2021-02-16,25918.0,19622.0,6296.0,1038.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3154,Luxembourg,2021-02-17,27119.0,20605.0,6514.0,1028.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3155,Luxembourg,2021-02-18,28933.0,21853.0,7080.0,1078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3156,Luxembourg,2021-02-19,,,,1104.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3157,Luxembourg,2021-02-20,,,,1130.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3158,Luxembourg,2021-02-21,30985.0,23259.0,7726.0,1156.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3159,Luxembourg,2021-02-22,31926.0,23685.0,8241.0,1129.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3160,Luxembourg,2021-02-23,33370.0,24508.0,8862.0,1065.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3161,Luxembourg,2021-02-24,34760.0,25285.0,9475.0,1092.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3162,Luxembourg,2021-02-25,36071.0,26089.0,9982.0,1020.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3163,Luxembourg,2021-02-26,,,,1004.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3164,Luxembourg,2021-02-27,,,,988.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3165,Luxembourg,2021-02-28,37793.0,27093.0,10700.0,973.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3166,Luxembourg,2021-03-01,39121.0,27655.0,11466.0,1028.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3167,Luxembourg,2021-03-02,40460.0,28476.0,11984.0,1013.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3168,Luxembourg,2021-03-03,42118.0,29401.0,12717.0,1051.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3169,Luxembourg,2021-03-04,44171.0,30723.0,13448.0,1157.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3171,Macao,2021-02-09,595.0,,,595.0,Sinopharm/Beijing
3172,Macao,2021-02-10,,,,376.0,Sinopharm/Beijing
3173,Macao,2021-02-11,,,,302.0,Sinopharm/Beijing
3174,Macao,2021-02-12,,,,266.0,Sinopharm/Beijing
3175,Macao,2021-02-13,,,,244.0,Sinopharm/Beijing
3176,Macao,2021-02-14,,,,229.0,Sinopharm/Beijing
3177,Macao,2021-02-15,,,,219.0,Sinopharm/Beijing
3178,Macao,2021-02-16,,,,156.0,Sinopharm/Beijing
3179,Macao,2021-02-17,,,,156.0,Sinopharm/Beijing
3180,Macao,2021-02-18,2000.0,,,156.0,Sinopharm/Beijing
3182,Malaysia,2021-02-24,,,,895.0,Sinovac
3183,Malaysia,2021-02-25,,,,895.0,Sinovac
3184,Malaysia,2021-02-26,,,,895.0,Sinovac
3185,Malaysia,2021-02-27,3580.0,3580.0,,895.0,Sinovac
3186,Malaysia,2021-02-28,,,,2883.0,Sinovac
3187,Malaysia,2021-03-01,25252.0,25252.0,,4209.0,Sinovac
3188,Malaysia,2021-03-02,53287.0,53287.0,,7612.0,Sinovac
3189,Malaysia,2021-03-03,80336.0,80336.0,,11349.0,Sinovac
3190,Malaysia,2021-03-04,99616.0,99616.0,,13975.0,Sinovac
3191,Malaysia,2021-03-05,112914.0,112914.0,,15747.0,Sinovac
3193,Maldives,2021-02-03,1578.0,,,698.0,Oxford/AstraZeneca
3194,Maldives,2021-02-04,3204.0,,,1162.0,Oxford/AstraZeneca
3195,Maldives,2021-02-05,4269.0,,,1130.0,Oxford/AstraZeneca
3196,Maldives,2021-02-06,6854.0,,,1494.0,Oxford/AstraZeneca
3197,Maldives,2021-02-07,9752.0,,,1774.0,Oxford/AstraZeneca
3198,Maldives,2021-02-08,12934.0,,,2009.0,Oxford/AstraZeneca
3199,Maldives,2021-02-09,16251.0,,,2196.0,Oxford/AstraZeneca
3200,Maldives,2021-02-10,20161.0,,,2655.0,Oxford/AstraZeneca
3201,Maldives,2021-02-11,25327.0,,,3160.0,Oxford/AstraZeneca
3202,Maldives,2021-02-12,27367.0,,,3300.0,Oxford/AstraZeneca
3203,Maldives,2021-02-13,33106.0,,,3750.0,Oxford/AstraZeneca
3204,Maldives,2021-02-14,38591.0,,,4120.0,Oxford/AstraZeneca
3205,Maldives,2021-02-15,43817.0,,,4412.0,Oxford/AstraZeneca
3206,Maldives,2021-02-16,50047.0,,,4828.0,Oxford/AstraZeneca
3207,Maldives,2021-02-17,56218.0,,,5151.0,Oxford/AstraZeneca
3208,Maldives,2021-02-18,64048.0,,,5532.0,Oxford/AstraZeneca
3209,Maldives,2021-02-19,64048.0,,,5240.0,Oxford/AstraZeneca
3210,Maldives,2021-02-20,70009.0,,,5272.0,Oxford/AstraZeneca
3211,Maldives,2021-02-21,75013.0,,,5203.0,Oxford/AstraZeneca
3212,Maldives,2021-02-22,80159.0,,,5192.0,Oxford/AstraZeneca
3213,Maldives,2021-02-23,85110.0,,,5009.0,Oxford/AstraZeneca
3214,Maldives,2021-02-24,90865.0,,,4950.0,Oxford/AstraZeneca
3215,Maldives,2021-02-25,98311.0,,,4895.0,Oxford/AstraZeneca
3216,Maldives,2021-02-26,99419.0,,,5053.0,Oxford/AstraZeneca
3217,Maldives,2021-02-27,105492.0,,,5069.0,Oxford/AstraZeneca
3218,Maldives,2021-02-28,111415.0,,,5200.0,Oxford/AstraZeneca
3219,Maldives,2021-03-01,117115.0,,,5279.0,Oxford/AstraZeneca
3220,Maldives,2021-03-02,123665.0,,,5508.0,Oxford/AstraZeneca
3221,Maldives,2021-03-03,129424.0,,,5508.0,Oxford/AstraZeneca
3222,Maldives,2021-03-04,137124.0,,,5545.0,Oxford/AstraZeneca
3223,Maldives,2021-03-05,138827.0,,,5630.0,Oxford/AstraZeneca
3224,Maldives,2021-03-06,145768.0,,,5754.0,Oxford/AstraZeneca
3226,Malta,2021-01-18,13002.0,13002.0,,1297.0,Pfizer/BioNTech
3227,Malta,2021-01-19,14276.0,14276.0,,1286.0,Pfizer/BioNTech
3228,Malta,2021-01-20,15316.0,15316.0,,1204.0,Pfizer/BioNTech
3229,Malta,2021-01-21,16531.0,16531.0,,1206.0,Pfizer/BioNTech
3230,Malta,2021-01-22,17767.0,17767.0,,1212.0,Pfizer/BioNTech
3231,Malta,2021-01-23,18930.0,18930.0,,1204.0,Pfizer/BioNTech
3232,Malta,2021-01-24,19981.0,18783.0,1198.0,1182.0,Pfizer/BioNTech
3233,Malta,2021-01-25,21172.0,19709.0,1463.0,1167.0,Pfizer/BioNTech
3234,Malta,2021-01-26,22371.0,20677.0,1694.0,1156.0,Pfizer/BioNTech
3235,Malta,2021-01-27,23512.0,21417.0,2095.0,1171.0,Pfizer/BioNTech
3236,Malta,2021-01-28,24680.0,22162.0,2518.0,1164.0,Pfizer/BioNTech
3237,Malta,2021-01-29,25822.0,22853.0,2969.0,1151.0,Pfizer/BioNTech
3238,Malta,2021-01-30,26847.0,23391.0,3456.0,1131.0,Pfizer/BioNTech
3239,Malta,2021-01-31,27759.0,23811.0,3948.0,1111.0,Pfizer/BioNTech
3240,Malta,2021-02-01,29002.0,24526.0,4476.0,1119.0,Pfizer/BioNTech
3241,Malta,2021-02-02,30252.0,25361.0,4891.0,1126.0,Pfizer/BioNTech
3242,Malta,2021-02-03,31633.0,26223.0,5410.0,1160.0,Pfizer/BioNTech
3243,Malta,2021-02-04,33477.0,27020.0,6457.0,1257.0,Pfizer/BioNTech
3244,Malta,2021-02-05,35676.0,28082.0,7594.0,1408.0,Pfizer/BioNTech
3245,Malta,2021-02-06,37586.0,28837.0,8749.0,1534.0,Pfizer/BioNTech
3246,Malta,2021-02-07,39257.0,29339.0,9918.0,1643.0,Pfizer/BioNTech
3247,Malta,2021-02-08,41285.0,30235.0,11050.0,1755.0,Pfizer/BioNTech
3248,Malta,2021-02-09,43337.0,31202.0,12135.0,1869.0,Pfizer/BioNTech
3249,Malta,2021-02-10,44598.0,31670.0,12928.0,1852.0,Pfizer/BioNTech
3250,Malta,2021-02-11,46344.0,32524.0,13820.0,1838.0,Pfizer/BioNTech
3251,Malta,2021-02-12,48474.0,33735.0,14739.0,1828.0,Pfizer/BioNTech
3252,Malta,2021-02-13,50175.0,34574.0,15601.0,1798.0,Pfizer/BioNTech
3253,Malta,2021-02-14,51641.0,35376.0,16265.0,1769.0,Pfizer/BioNTech
3254,Malta,2021-02-15,53647.0,36545.0,17102.0,1766.0,Pfizer/BioNTech
3255,Malta,2021-02-16,55709.0,37866.0,17843.0,1767.0,Pfizer/BioNTech
3256,Malta,2021-02-17,57683.0,39147.0,18536.0,1869.0,Pfizer/BioNTech
3257,Malta,2021-02-18,59702.0,40503.0,19199.0,1908.0,Pfizer/BioNTech
3258,Malta,2021-02-19,62059.0,42231.0,19828.0,1941.0,Pfizer/BioNTech
3259,Malta,2021-02-20,63308.0,43119.0,20189.0,1876.0,Pfizer/BioNTech
3260,Malta,2021-02-21,64419.0,43888.0,20531.0,1825.0,Pfizer/BioNTech
3261,Malta,2021-02-22,66334.0,45174.0,21160.0,1812.0,Pfizer/BioNTech
3262,Malta,2021-02-23,68779.0,47012.0,21767.0,1867.0,Pfizer/BioNTech
3263,Malta,2021-02-24,71562.0,49061.0,22501.0,1983.0,Pfizer/BioNTech
3264,Malta,2021-02-25,73644.0,50249.0,23395.0,1992.0,Pfizer/BioNTech
3265,Malta,2021-02-26,76159.0,51041.0,25118.0,2014.0,Pfizer/BioNTech
3266,Malta,2021-02-27,77967.0,51186.0,26781.0,2094.0,Pfizer/BioNTech
3267,Malta,2021-02-28,79624.0,51576.0,28048.0,2172.0,Pfizer/BioNTech
3268,Malta,2021-03-01,81883.0,52862.0,29021.0,2221.0,Pfizer/BioNTech
3269,Malta,2021-03-02,84129.0,54381.0,29748.0,2193.0,Pfizer/BioNTech
3270,Malta,2021-03-03,86854.0,56525.0,30329.0,2185.0,Pfizer/BioNTech
3271,Malta,2021-03-04,89946.0,58912.0,31034.0,2329.0,Pfizer/BioNTech
3272,Malta,2021-03-05,92806.0,61096.0,31710.0,2378.0,Pfizer/BioNTech
3273,Malta,2021-03-06,95899.0,63479.0,32420.0,2562.0,Pfizer/BioNTech
3275,Mauritius,2021-01-26,,,,30.0,Oxford/AstraZeneca
3276,Mauritius,2021-01-27,,,,30.0,Oxford/AstraZeneca
3277,Mauritius,2021-01-28,,,,30.0,Oxford/AstraZeneca
3278,Mauritius,2021-01-29,,,,30.0,Oxford/AstraZeneca
3279,Mauritius,2021-01-30,,,,30.0,Oxford/AstraZeneca
3280,Mauritius,2021-01-31,,,,30.0,Oxford/AstraZeneca
3281,Mauritius,2021-02-01,207.0,207.0,,30.0,Oxford/AstraZeneca
3282,Mauritius,2021-02-02,,,,58.0,Oxford/AstraZeneca
